english_word,carolinian_headword,dialect,page_number
plant,leel,NA,954
plant,léélugh,NA,954
plant,liarabwal,NA,955
plant,liarabwas,NA,955
plant,Santa Maria,NA,955
plant,Artemisia vulgaris,NA,955
plant,liarabwas siilo,NA,955
plant,ligippwaay,TAN,955
plant,lighauluul,NA,955
plant,lighippwáy,NA,955
plant,lighitar,NA,955
plant,lighitar schóóbwut,NA,955
plant,likka,NA,955
plant,likka mwongo,NA,955
plant,likka urhóórh,TAN,955
plant,likka uschóósch,NA,955
plant,liiriyo,NA,955
plant,liyar,NA,955
plant,Premna obtusifolia,NA,955
plant,liyóór,TAN,955
plant,Premna obtusifolia,NA,955
plant,loomwul,NA,955
plant,loomwulúl Tchiina,NA,955
plant,lóóghu,NA,955
plant,lóóghu ppar,NA,955
plant,luumw,NA,955
plant,lúú,NA,955
plant,Cocos nucifera,NA,955
plant,lúú llang,NA,955
plant,lúú mwommwosch,NA,955
plant,lúú ppar,NA,955
plant,lúú sóssól,NA,955
plant,lúú tcha,NA,955
plant,lúú wawwal,NA,955
plant,lúfééyús,NA,956
plant,lúúl Yaap,NA,956
plant,maigo lóólo,NA,956
plant,manisanita,TAN,956
plant,mansaniita,NA,956
plant,mansaniiza,NA,956
plant,mangga,NA,956
plant,matseela,NA,956
plant,máiyas,NA,956
plant,mááy,NA,956
plant,mááy dél,NA,956
plant,meis,NA,956
plant,melew,NA,956
plant,meschemesch2,NA,956
plant,mootú,NA,956
plant,mógomóg,TAN,956
plant,móghomógh,NA,956
plant,mwalel,NA,956
plant,mwaronggay,NA,956
plant,mweesor,NA,956
plant,mwéégh,NA,956
plant,mwiigh,NA,956
plant,mwonggos,NA,956
plant,mwootiw,NA,957
plant,mwootú,NA,957
plant,mwough,NA,957
plant,nappa,NA,957
plant,nnat,"TAN, LN",957
plant,neen,TAN,957
plant,nikka,"TAN, LN",957
plant,odetfa,NA,957
plant,olu,TAN,957
plant,oolu,NA,957
plant,oot,TAN,957
plant,otogúúh,TAN,957
plant,otorhall,TAN,957
plant,ógátooleng,TAN,957
plant,óghótooláng,NA,957
plant,ólóót,NA,957
plant,óór,NA,957
plant,óroma,NA,957
plant,paodedu,TAN,957
plant,paodoodu,NA,957
plant,paar,TAN,957
plant,paraisu,NA,957
plant,peipey2,NA,957
plant,pééláng,NA,957
plant,pélé,NA,958
plant,Thespesia populnea,NA,958
plant,péné,TAN,958
plant,Thespesia populnea,NA,958
plant,piinga,NA,958
plant,platiitos,NA,958
plant,Polyscias scutellaria,NA,958
plant,poupoul leeyil asang,NA,958
plant,Waltheria americana,NA,958
plant,poupoun lein asang,TAN,958
plant,Waltheria americana,NA,958
plant,poupow,NA,958
plant,Malpighia glabra,NA,958
plant,póghu,NA,958
plant,ppwu,NA,958
plant,Areca cathecu,NA,958
plant,raang,NA,958
plant,rawel,NA,958
plant,rághisch,NA,958
plant,Calophyllum inophyllum,NA,958
plant,rebwung,NA,958
plant,regirh,TAN,958
plant,Calophyllum inophyllum,NA,958
plant,róschey,NA,958
plant,rheiwal,TAN,958
plant,Ipomoea littoralis,NA,958
plant,rhéiro,TAN,958
plant,rhéyúllug,TAN,958
plant,Asplenidium nidus,NA,958
plant,rhiirhi,TAN,958
plant,Polypodium scolopendria,NA,958
plant,rhiiya,TAN,958
plant,sakaw,NA,958
plant,Piper methysticum,NA,958
plant,saliiya,NA,958
plant,Citrullus lanalus,NA,958
plant,séyúr,NA,958
plant,sinamwoomwo,NA,959
plant,subwuyas,NA,959
plant,súbwukaaw,NA,959
plant,scheiwal,NA,959
plant,schéiro,NA,959
plant,schééllugh,NA,959
plant,schiischi,NA,959
plant,schiwel aifar,NA,959
plant,schiiya,NA,959
plant,taguwa,TAN,959
plant,taibwo,NA,959
plant,takkuwa,NA,959
plant,taliisay,NA,959
plant,tamantiigit,NA,959
plant,tayóroma,NA,959
plant,teibwo,TAN,959
plant,tiigh,NA,959
plant,tiliisey,TAN,959
plant,tolal,NA,959
plant,tolan,"TAN, LN",960
plant,tomwatis,TAN,960
plant,tókkuuwa,NA,960
plant,tóngantóngan,NA,960
plant,tubwatubwa,NA,960
plant,tumóótis,NA,960
plant,tumóótis tsóóka,NA,960
plant,tumóótis ubas,NA,960
plant,tuppwun azuuzu,NA,960
plant,tchel,NA,960
plant,tchen,TAN,960
plant,uló,NA,960
plant,umwó,NA,960
plant,uurh,TAN,960
plant,uurh mwodatchór,TAN,960
plant,úúp1,NA,960
plant,útch,NA,960
plant,walamwerhing,TAN,960
plant,walamwesching,NA,960
plant,walangung,NA,960
plant,walapil,NA,961
plant,walepaarang,NA,961
plant,walúbwong,NA,961
plant,walúgé,TAN,961
plant,walúghé,NA,961
plant,walúmwó,NA,961
plant,walúwal,NA,961
plant,warúng,NA,961
plant,weegu,TAN,961
plant,weighu,NA,961
plant,weey4,NA,961
plant,wérúng,TAN,961
plant,wiisch,NA,961
plant,wiisch addiin,NA,961
plant,wiisch bwungurh,TAN,961
plant,wiisch bwungusch,NA,961
plant,wiisch dóóma,NA,961
plant,wiisch fayúmmwosch,NA,961
plant,wiisch looriya,NA,961
plant,wiisch mwéschétchar,NA,961
plant,wiisch taiwang,NA,962
plant,wischewówu,NA,962
plant,woot,NA,962
plant,wotobwesch,NA,962
plant,wotoghaagha,NA,962
plant,wotoghús,NA,962
plant,wotol Sepaan,NA,962
plant,wotopar,NA,962
plant,wotoschall,NA,962
plant,wotoschól,NA,962
plant,wototcha,NA,962
plant,woow,NA,962
plant,yoong,NA,962
planting,ayúwew,NA,962
planting,bwéll,NA,962
planting,bwonn,TAN,962
planting,bwuráátiw,NA,962
planting,bwurutiitiw,NA,962
planting,fatogi,TAN,962
planting,ffót,NA,962
planting,fótoghi,NA,962
planting,ssas,NA,962
planting,sseli,NA,962
planting,sseni,TAN,963
planting,táli,NA,963
planting,weligi,TAN,963
planting,welighi,NA,963
plant part,faar,NA,963
plant part,filooris,NA,963
plant part,fruta,NA,963
plant part,mescheng,NA,963
plant part,ppas,NA,963
plant part,pááley,NA,963
plant part,péé,NA,963
plant part,rhepin walawal,TAN,963
plant part,rhéé,TAN,963
plant part,schepil walúwal,NA,963
plant part,schéé,NA,963
plant part,toutow1,NA,963
plant part,trongko,NA,963
plant part,ubwut,NA,963
plant part,uwa1,NA,963
plant part,uwabwon,TAN,963
plant part,uwóbwol,NA,963
plant part,úlúl,NA,963
plant part,waar,NA,963
plant part,warápigh,NA,963
plate,hepi,TAN,963
plate,pulóto,NA,964
plate,sápi,NA,964
plate,uul,NA,964
platform,lóóng1,NA,964
platter,uul,NA,964
play,arikków,NA,964
play,áttighi,NA,964
play,átittigh,NA,964
play,heli,TAN,964
play,likkamwéy,NA,964
play,likkóópiyop,NA,964
play,sáli,NA,964
play,ukkur,NA,964
play,zambara,NA,964
playful,lituung,NA,964
pleasant,firh,TAN,964
pleasant,fisch,NA,964
pleasant,llé,NA,964
pleasant,nné,TAN,964
please,fan,NA,965
please,mwo1,NA,965
pleased,meseigháágháli,NA,965
pleased,móóghuf,NA,965
pleasure,abwaabwa,NA,965
pleasure,allééw2,NA,965
pleasure,mwaginigin,TAN,965
Pleiades,Mwáárighár,NA,965
plentiful,aumwuumw,NA,965
plentiful,ssow1,NA,965
plentiful,uwa2,NA,965
plenty,ssog,TAN,965
plenty,ssogh,NA,965
pliers,aghúúghú,NA,965
plover,guliing,TAN,965
plover,ghuliing,NA,965
pluck,firhi2,TAN,966
pluck,firhifirh,TAN,966
pluck,fisch3,NA,966
pluck,fischifisch,NA,966
pluck,teraili,NA,966
plumeria,séyúr,NA,966
plural prefix,kka–,NA,966
plywood,paap,NA,966
pocket,bwoorosa,NA,966
pocketbook,bwut3w,NA,966
pod,aih,TAN,966
pod,ais2,NA,966
poinciana,fay9rabwaw,NA,966
point,aiti,NA,966
point,amwáángeli,NA,967
point,amwáángeni,TAN,967
point,ayúlúúl2,NA,967
point,itiit,NA,967
point,kkáng,NA,967
point,kkeng,TAN,967
point,máásch,NA,967
point,pwunto,NA,967
point,tchif,NA,967
poison,úúp1,NA,967
poke,dekka,NA,967
poke,dekkááli,NA,967
poke,rhipiti,TAN,967
poke,schibwey,NA,967
poke,tigi,TAN,967
poke,tighi,NA,967
poke,tchibw,NA,967
poke,tchibweey,NA,967
Polaris,Fúúsemwóghut,NA,967
pole,ammwar2,NA,968
pole,áleh,TAN,968
pole,áles,NA,968
pole,bwóów,NA,968
pole,foo,NA,968
pole,uung,NA,968
policeman,ppwulisiman,NA,968
polish,alamalama,NA,968
polish,lamlam,NA,968
polite,malefighir,NA,968
polite,mwo1,NA,968
pomegranate,garanaada,NA,968
pompano,patú,TAN,968
Ponape,Fóólopey,NA,968
pond,léélé,NA,968
pond,lóómw3,NA,968
pond,nóómw2,"TAN, LN",968
pond,paat,TAN,968
ponder,schesschemeli,NA,969
poor,mwoowesch,NA,969
popular,fang2,NA,969
porcupine-fish,tais,NA,969
porpoise,ghúúw 3,NA,969
porpoise,mwósoos,NA,969
porridge,mwuungi,NA,969
Portia tree,pélé,NA,969
Portia tree,péné,TAN,969
portion,ahattaló,TAN,969
portion,ainet,TAN,969
portion,asettila,NA,969
portion,asettileló,NA,969
portion,áilet,NA,969
portion,áileti,NA,969
portion,bweiti,NA,969
portion,–hatta,TAN,970
portion,īlet,NA,970
portion,ileti,NA,970
portion,inet1,TAN,970
portion,inet2,"TAN, LN",970
portion,ineti,TAN,970
portion,patti,NA,970
portion,pattii–,NA,970
portion,sátil,NA,970
positively,mal,NA,970
positively,man,TAN,970
possess,layúlay,NA,970
possess,rhóóngi,TAN,970
possess,schóóngi,NA,970
possessed,awaratá,NA,970
possessed,awarawar,NA,970
possessed,awárátá,TAN,970
possessed,schóól awarawar,NA,970
possession,aal2,NA,971
possessions,pisegh,NA,971
possessions,rhawar,TAN,971
possessions,schowar,NA,971
possessive classifier,aa–,NA,971
possessive classifier,ala–,NA,971
possessive classifier,ana–,TAN,971
possessive classifier,feta–,NA,971
possessive classifier,layú-,NA,971
possessive classifier,mwalú-,NA,971
possessive classifier,mware–,NA,971
possessive classifier,nayú-,"TAN, LN",971
possessive classifier,nguta–,NA,971
possessive classifier,urhaa–,TAN,971
possessive classifier,uschaa–,NA,971
possessive classifier,ùlúma–,NA,971
possessive classifier,waa–,NA,971
possessive pronoun,aal2,NA,971
possessive pronoun,aan,"TAN, LN",971
possessive pronoun,aar,NA,971
possessive pronoun,aarh,TAN,972
possessive pronoun,aasch,NA,972
possessive pronoun,áám1,TAN,972
possessive pronoun,áámem1,S,972
possessive pronoun,áámi1,NA,972
possessive pronoun,ááy,NA,972
possessive pronoun,óómw,NA,972
possessive suffix,–l1,NA,972
possessive suffix,–m,TAN,972
possessive suffix,–mám,S,972
possessive suffix,–mi,NA,972
possessive suffix,–mw,NA,972
possessive suffix,–n,"TAN, LN",972
possessive suffix,–r1,NA,972
possessive suffix,–rh,TAN,972
possessive suffix,–sch,NA,972
possessive suffix,–y1,NA,972
possible,emmwel1,NA,972
possibly,máli,NA,972
post,apparh1,TAN,973
post,appasch1,NA,973
post,appascha,NA,973
post,úúr2,NA,973
post,úráli,NA,973
posterior,fáályáp,NA,973
pot,raaw1,NA,973
potato,bwotaatas,NA,973
potato,gamwuuti,TAN,973
pound,aléllérh,TAN,973
pound,aléllésch,NA,973
pound,appwa,NA,973
pound,állif1,NA,973
pound,átingi,NA,973
pound,liisung,NA,973
pound,nnif,TAN,973
pound,ppwo1,NA,973
pound,ppwooli,NA,973
pound,tap,NA,974
pound,gh,NA,974
pound,gh,NA,974
pour,abwota,NA,974
pour,akki,NA,974
pour,akkiilong,NA,974
pour,alipa,NA,974
pour,alipaal,NA,974
pour,ghikk,NA,974
pour,lipa,NA,974
pour,uuti,NA,974
pout,attumw,NA,974
pout,atumwutumw,NA,974
pout,libwis,NA,974
pout,liyaubwilih,TAN,974
powder,amallaay,NA,974
powder,mall2,NA,974
powder,mallughatch,NA,974
powder,mall,TAN,974
powder,potbwus,NA,974
powder,raang,NA,975
powder,ghuschél,NA,975
power,lemelem,NA,975
power,nemenem,LN,975
powerful,maamaaw,NA,975
powerful,mwáálescho,NA,975
powerful,scho,NA,975
practical joke,mwááliyah,TAN,975
practical joke,mwááliyas,NA,975
pray,meleitey,NA,975
prayer group,schóól meleitey,NA,975
preach,ffél,NA,975
preach,ffén,"TAN, LN",975
preamble,bweletáá-,NA,975
precede,ghommweeti,NA,975
precede,ulummwa–,NA,975
precipice,alúgúppag,TAN,976
precipice,alúghúppagh,NA,976
precipice,ingiing,NA,976
precipice,pareingiing,TAN,976
predict,atubwúsé,NA,976
predict,bwee,NA,976
prefer,ppáli,NA,976
prefer,tiip2,NA,976
prefer,tipáli,NA,976
prefer,tipeni,TAN,976
pregnancy,marama–,NA,976
pregnant,abwoobwoow,NA,976
pregnant,bwoobwo,NA,976
pregnant,libwoobwo,NA,976
pregnant,lifeefe,TAN,976
pregnant,ubwelól,NA,976
preoccupied,bwusch,NA,976
preoccupied,etcheló,NA,976
prepare,amwal,NA,977
prepare,amwala,NA,977
prepare,atapénégú,TAN,977
prepare,tapélégh,NA,977
prepare,tapénég,TAN,977
present,liffang,NA,977
present,óssootubw,NA,977
preserve,afaayúl,NA,977
preserve,asuumwól,NA,977
preserve,zaam,NA,977
press,feingegh,NA,977
press,feingi2,NA,977
press,limág,TAN,977
pretend,awóófirhi,TAN,977
pretend,awóófisch,NA,977
pretend,awóófischi,NA,977
pretend,fééri bwe,NA,977
pretend,mwaghel,NA,978
pretend,rutufféér,NA,978
pretend,wóófirh,TAN,978
pretend,wóófisch,NA,978
pretty,amweschiya,NA,978
pretty,lling,NA,978
pretty,malemwaamwaay,NA,978
pretty,mwaamwaay,NA,978
pretty,ris,NA,978
prevaricate,dakkun,NA,978
prevent,atippa,NA,978
previous,fasúl,NA,978
prey,ttubw1,NA,978
price,méé-,NA,978
price,óbwóss,NA,978
prick,schúúrú,NA,978
prickly,toutow1,NA,979
priest,houffén,TAN,979
priest,paali,NA,979
priest,souffél,NA,979
prince,prinsipi,NA,979
princess,prinseesa,NA,979
printing press,móókkinaal féérúl simbong,NA,979
prisoner,schóól kalabwos,NA,979
problem,allew,NA,979
procrastinate,arúgúrúg,TAN,979
procrastinate,arúghúrúgh,NA,979
procrastinate,harappwang,TAN,979
procrastinate,sóroppwang,NA,979
prod,rhipiti,TAN,979
prod,schibwey,NA,979
prod,tigi,TAN,979
prod,tighi,NA,979
prod,tchibw,NA,979
prod,tchibweey,NA,980
progression,táttálil,NA,980
progression,tettelin,TAN,980
progressive,gan,TAN,980
progressive,ghal,NA,980
project,itiit,NA,980
promiscuous,fang2,NA,980
promiscuous,lifeefe,NA,980
promiscuous,lipirh,TAN,980
promiscuous,lipisch,NA,980
promise,akkapall,NA,980
promise,ppwol1,NA,980
prompt,kkay,TAN,980
prompt,kkáy,NA,980
pronoun,–a3,NA,980
pronoun,aal2,NA,980
pronoun,aan,"TAN, LN",980
pronoun,aar,NA,980
pronoun,aarh,TAN,981
pronoun,aasch,NA,981
pronoun,augiirh,TAN,981
pronoun,aughiisch,NA,981
pronoun,ausi,NA,981
pronoun,aw,NA,981
pronoun,ay,NA,981
pronoun,áám1,TAN,981
pronoun,áám2,TAN,981
pronoun,áámem1,S,981
pronoun,áámem2,S,981
pronoun,áámi1,NA,981
pronoun,áámi2,NA,981
pronoun,ááy,NA,981
pronoun,e,NA,981
pronoun,eel1,NA,981
pronoun,een,"TAN, LN",981
pronoun,–g,TAN,981
pronoun,–gem,TAN,981
pronoun,–gemi,TAN,981
pronoun,–girh,TAN,981
pronoun,giirh,TAN,982
pronoun,–gh,NA,982
pronoun,–ghámem,NA,982
pronoun,–ghemi,NA,982
pronoun,–ghisch,NA,982
pronoun,ghiisch,NA,982
pronoun,hi,TAN,982
pronoun,i–,NA,982
pronoun,i,NA,982
pronoun,ii,NA,982
pronoun,ifa,NA,982
pronoun,igha2,NA,982
pronoun,ighaal,NA,982
pronoun,igheey,NA,982
pronoun,ighila1,NA,982
pronoun,ighilaal,NA,982
pronoun,ighimwu,NA,982
pronoun,ighimwuul,NA,982
pronoun,ighiwe,NA,982
pronoun,ikkaal,NA,982
pronoun,ikkááy,NA,982
pronoun,ikkefa,NA,982
pronoun,ikkela,NA,982
pronoun,ikkelaal,NA,982
pronoun,ikkemwu,NA,983
pronoun,ikkemwuul,NA,983
pronoun,ikkewe,NA,983
pronoun,ila2,NA,983
pronoun,ilaal,NA,983
pronoun,ileeta,NA,983
pronoun,imwu,NA,983
pronoun,imwuul,NA,983
pronoun,imwuun,TAN,983
pronoun,ina,TAN,983
pronoun,inaan,TAN,983
pronoun,ineeta,"TAN, LN",983
pronoun,iir,NA,983
pronoun,iwe1,NA,983
pronoun,iya,NA,983
pronoun,iye1,NA,983
pronoun,iye2,NA,983
pronoun,iyeel,NA,983
pronoun,iyeen,TAN,983
pronoun,iyeey,NA,983
pronoun,iyo,NA,983
pronoun,–l1,NA,983
pronoun,–ll,NA,983
pronoun,–mi,NA,983
pronoun,–mw,NA,983
pronoun,–n,"TAN, LN",984
pronoun,–nn,"TAN, LN",984
pronoun,ngaang,NA,984
pronoun,óómw,NA,984
pronoun,–r1,NA,984
pronoun,–r2,NA,984
pronoun,re,NA,984
pronoun,–rh,TAN,984
pronoun,si,NA,984
pronoun,–sch,NA,984
pronoun,u,NA,984
pronoun,–y1,NA,984
pronoun,–yáy,NA,984
pronunciation,ngiingi,NA,984
prop,arhifáátá perhe,TAN,984
prop,aschifáátá pesche,NA,984
prop,lóóng1,NA,984
prop,úlúúlútá,NA,984
proper,fang3,TAN,984
proper,fil,NA,984
proper,ghatch,NA,985
proper,kkofirh,TAN,985
proper,tamafisch,NA,985
proper,wetig,TAN,985
proper,wetigh,NA,985
property,bwughos,NA,985
protagonist,maleghatch,NA,985
protagonist,manewetig,TAN,985
protect,bwalúw,NA,985
protect,leghileghiiy,NA,985
protect,neghineghiiy,LN,985
protect,pileey,NA,985
protection,bwááng,NA,985
protrude,tafaráárá,NA,985
protrude,tchif,NA,985
protuberance,bwugúya–,TAN,985
protuberance,bwughúwa–,NA,985
proud,amwaaraar,NA,986
proud,angolongol,NA,986
proud,mwáálesol,NA,986
proud,nngol,NA,986
proud,ngolooti,NA,986
proud,ppwó,NA,986
proud,rááng,NA,986
provoke,álingáringár,TAN,986
provoke,liyálingáringár,NA,986
prune,paghúw,NA,986
pry,bwángiiy,NA,986
pry,bwiliiló,NA,986
pry,háági,TAN,986
puberty,mwááleló,NA,986
pubic,bwaar,NA,986
pubic,bwararhug,TAN,986
pubic,bwaraschugh,NA,986
pubic,goor,TAN,986
pubic,ghoor,NA,987
pudding,ppwuding,NA,987
pudding,scheel,NA,987
puddle,faatsi,NA,987
puddle,léélé,NA,987
puddle,paat,TAN,987
pull,áfiiy,NA,987
pull,áttiiló,NA,987
pull,feingi1,NA,987
pull,háági,TAN,987
pull,heigi,TAN,987
pull,ifi,NA,987
pull,ifiiy,NA,987
pull,kkúr,NA,987
pull,sáliitá,NA,987
pull,sefángi,NA,987
pull,seighi,NA,987
pull,tay,NA,987
pull,tayú,NA,987
pull,ttél,NA,987
pull,téttél,NA,987
pull,tilúw,NA,988
pull,tiiw2,NA,988
pull,túlú,TAN,988
pull,túrúpa,NA,988
pull,úrú,NA,988
pull,úrútúpa,NA,988
pull,weiti1,NA,988
pull,weitiito,NA,988
pull,wi1,NA,988
pull,wiiheg,TAN,988
pull,wiiló,NA,988
pull,wiiságh,NA,988
pull,wiiy,NA,988
Pullap,Bwollap,NA,988
pulley,pélógh,NA,988
pulp,ghoschoosch,NA,988
pulp,orhoorh,TAN,988
Pulu Ana,Ppwul,NA,988
Pulusuk,Houg,TAN,989
Pulusuk,Sough,NA,989
Puluwat,Bwolowat,NA,989
pumice,wáál,NA,989
pumpkin,galamasa,TAN,989
pumpkin,ghalamaasa,NA,989
punch,marúngáángáni,TAN,989
punch,marúngúúngáli,NA,989
punch,tughuuw,NA,989
punish,ássááli,NA,989
punishment,afota1,NA,989
pupil,fayúl maas,NA,989
pupil,fayúl sabweil,NA,989
pupil,fayún maah,TAN,989
pupil,oschááp1,NA,989
pupil,rhólon fayún maah,TAN,989
pupil,schóól meleitey,NA,989
pupil,schólol fayúl maas,NA,989
puppy,ghalaghiito,NA,990
purple,ngus2,NA,990
purple,nguus,NA,990
purse,bwoorosa,NA,990
purse,bwut3w,NA,990
purse,gh!ighesch,NA,990
purse the lips,attumw,NA,990
pursue,!f!!liiti,NA,990
pursue,faarheey,TAN,990
pursue,faascheey,NA,990
pursue,rheey,TAN,990
pursue,scheeri,NA,990
pursue,scheey,NA,990
pursue,tcheey,NA,990
pus,lal2,NA,990
pus,laal1,NA,990
pus,naan1,"TAN, LN",990
push,abwur!!t!,NA,990
push,feingi2,NA,991
push,heigi,TAN,991
push,milaato,NA,991
push,seighi,NA,991
push,til,NA,991
push,tiingi,NA,991
push,tchong,NA,991
pushcart,riyaaka,NA,991
put,apúngú1,NA,991
put,awuta,NA,991
put,ifaif,TAN,991
put,ifeif,NA,991
put,lighitáátiw,NA,991
put,milaalong,NA,991
put,miláátiw,NA,991
put,ngal–,NA,991
put,sárághiitá,NA,991
put,wey,NA,991
put aside,ammwel2,NA,991
put aside,amwelaaló2,NA,991
put out,gunu,TAN,991
put out,ghuluuw,NA,992
putty,apparh²,TAN,992
putty,appasch²,NA,992
puzzlement,wet,NA,992
quarrelsome,hoongofay,TAN,993
quarrelsome,soongofay,NA,993
Quartermaster Road,Alal Márebw,NA,993
queen,laraina,NA,993
question,aiyegi,TAN,993
question,aiyeghi,NA,993
question,aúné,"TAN, LN",993
question,ayúlé,NA,993
question tag,ne,NA,993
question tag,óóbwo,NA,993
queue,fiila,NA,993
queue,fiitáttál,TAN,993
queue,táli–,NA,993
queue,teli–,TAN,993
quick,amwetekkáya,NA,993
quick,gutch,TAN,993
quick,gutchu,TAN,993
quick,ghutchuuw,NA,993
quick,kkay,TAN,993
quick,kkáy,NA,993
quick,rhingirhing,TAN,993
quick,ssit,NA,994
quick,schingesching,NA,994
quiet,alúghúpaschaay,NA,994
quiet,gúnómw,TAN,994
quiet,ghilómw,NA,994
quite,faragi,TAN,994
quite,faraghi,NA,994
quiver,tchep3,NA,994
rabbit,kunneeyo,NA,995
rabbitfish,lipileengi,NA,995
rabbitfish,palawa,NA,995
rabbitfish,penewa,TAN,995
rabbitfish,umwaiyé,TAN,995
race,aluule,NA,995
race,áingiing,NA,995
race,ássáág,TAN,995
race,kkiyooso,NA,995
race,lighákkirim,NA,995
radio,átittigh,NA,995
radio,reedio,NA,995
rafter,ingiing,NA,995
rafter,pareingiing,TAN,995
rag,bwooró2,NA,995
rag,sousow2,NA,995
rain,lángimmóbw,NA,995
rain,mworotchigh,NA,995
rain,rongol uschow,NA,995
rain,rhanún néé,TAN,996
rain,schalúl lé,NA,996
rain,uschow,NA,996
rain,úút,NA,996
rainbow,anúúmwarahi,TAN,996
rainbow,rásiim,NA,996
rainbow,rehiim,TAN,996
raincoat,kkaaba,NA,996
raise,aschifáátá pesche,NA,996
raise,aschighimas,NA,996
raise,awuufat,NA,996
raise,áirúútá,NA,996
raise,ámelif,NA,996
raise,ffóól,NA,996
raise,fóólaay,NA,996
raise,fóólááli,NA,996
raise,harigi,TAN,996
raise,layúlay,NA,996
raise,layúli,NA,996
raise,miláátá,NA,996
raise,nayúnay,TAN,996
raise,nay,TAN,997
raise,ppwomwoli,NA,997
raise,rhimw,TAN,997
raise,s,NA,997
raise,tchimw,NA,997
raise,werefat,TAN,997
rake,rekki,NA,997
randomly,fet,NA,997
rank,ass,NA,997
rank,gur,NA,997
rape,rughurugh,NA,997
rapid,gutch,TAN,997
rapid,kkay,TAN,997
rapid,kk,NA,997
rapid,rhingirhing,TAN,997
rapid,ssit,NA,997
rapid,schingesching,NA,997
rapture of the deep,righ2,NA,997
rascal,malemwóscho,NA,998
rascal,mwóscho,NA,998
rash,alo1,NA,998
rash,giligil,TAN,998
rash,ghilighil1,NA,998
rash,ligáng,TAN,998
rash,ligháng,NA,998
rash,limwey,NA,998
rash,masarubw,NA,998
rash,mweey2,NA,998
rash,riyá,NA,998
rash,ruubw,NA,998
rasp,–ngerenger,NA,998
rat,arhegerh,TAN,998
rat,geerh,TAN,998
rat,gheesch,NA,998
rather,far,NA,998
rations,aikkyu,NA,999
raw,urhaa-,TAN,999
raw,urheey,TAN,999
raw,urhóórh,TAN,999
raw,uschaa-,NA,999
raw,uscheey,NA,999
raw,uschóósch,NA,999
ray,feyi1,NA,999
ray,limilimitóulómw,NA,999
ray,limilimitóunómw,TAN,999
rays,bwatch,NA,999
razor,bileet,NA,999
reach,anngeli,NA,999
reach,ghola,NA,999
reach,too-,NA,999
reach,tooló,NA,999
reach,toori,NA,1000
reach,tchang,NA,1000
reach,tchangelóóy,NA,1000
read,árághárágh,NA,1000
read,árághi1,NA,1000
read,meleitey,NA,1000
read,teitey,NA,1000
read,teiteyi,NA,1000
ready,amwala,NA,1000
ready,atapénégú,TAN,1000
ready,mmarh,TAN,1000
ready,tapélégh,NA,1000
ready,tapénég,TAN,1000
realized state,–a1,NA,1000
really,faragi,TAN,1000
really,faraghi,NA,1000
really,gi,TAN,1000
really,giin2,TAN,1000
really,ghi,NA,1000
really,ghiil,NA,1000
rebuke,ngúhúri,TAN,1000
recall,mángiiy,NA,1001
recall,reepiya,NA,1001
recede,mmateló,NA,1001
reciprocal,fe–,NA,1001
reciprocate,ttabw,NA,1001
reckless,bwusch,NA,1001
reclusive,asaamwosch,NA,1001
record,tepeli,NA,1001
recover,haráág,TAN,1001
recover,rhigar1,TAN,1001
recover,seráágh,NA,1001
recover,schighar1,NA,1001
recreation,ur,NA,1001
rectum,ngaat,NA,1002
recuperate,bwágh,NA,1002
red,lighitcha,NA,1002
red,pappar,NA,1002
